iso,GCAM_region_ID,year,scenario,temp_change,gdp
wsm,29,2020,SSP4,1C,381.9101939
wsm,29,2020,SSP4,2C,381.9101939
wsm,29,2020,SSP4,3C,381.9101939
wsm,29,2020,SSP4,4C,381.9101939
yem,21,2020,SSP4,1C,37910.05585
yem,21,2020,SSP4,2C,38304.83868
yem,21,2020,SSP4,3C,38841.36736
yem,21,2020,SSP4,4C,39472.64391
zaf,24,2020,SSP4,1C,340171.5345
zaf,24,2020,SSP4,2C,340171.5345
zaf,24,2020,SSP4,3C,340171.5345
zaf,24,2020,SSP4,4C,340171.5345
zmb,4,2020,SSP4,1C,16770.74052
zmb,4,2020,SSP4,2C,16770.74052
zmb,4,2020,SSP4,3C,16770.74052
zmb,4,2020,SSP4,4C,16770.74052
zwe,4,2020,SSP4,1C,3322.986489
zwe,4,2020,SSP4,2C,3322.986489
zwe,4,2020,SSP4,3C,3322.986489
zwe,4,2020,SSP4,4C,3322.986489
afg,27,2020,SSP4,1C,21903.84858
afg,27,2020,SSP4,2C,22590.94123
afg,27,2020,SSP4,3C,23359.01874
afg,27,2020,SSP4,4C,24269.88535
ago,4,2020,SSP4,1C,79126.60497
ago,4,2020,SSP4,2C,79126.60497
ago,4,2020,SSP4,3C,79126.60497
ago,4,2020,SSP4,4C,79126.60497
alb,15,2020,SSP4,1C,17821.76072
alb,15,2020,SSP4,2C,17821.76072
alb,15,2020,SSP4,3C,17821.76072
alb,15,2020,SSP4,4C,17821.76072
are,21,2020,SSP4,1C,278994.1971
are,21,2020,SSP4,2C,278994.1971
are,21,2020,SSP4,3C,278994.1971
are,21,2020,SSP4,4C,278994.1971
arg,31,2020,SSP4,1C,363076.176
arg,31,2020,SSP4,2C,363076.176
arg,31,2020,SSP4,3C,363076.176
arg,31,2020,SSP4,4C,363076.176
arm,10,2020,SSP4,1C,9378.492601
arm,10,2020,SSP4,2C,9378.492601
arm,10,2020,SSP4,3C,9378.492601
arm,10,2020,SSP4,4C,9378.492601
aus,6,2020,SSP4,1C,1052441.544
aus,6,2020,SSP4,2C,1052441.544
aus,6,2020,SSP4,3C,1052441.544
aus,6,2020,SSP4,4C,1052441.544
aut,13,2020,SSP4,1C,299540.8642
aut,13,2020,SSP4,2C,299540.8642
aut,13,2020,SSP4,3C,299540.8642
aut,13,2020,SSP4,4C,299540.8642
aze,10,2020,SSP4,1C,46387.12919
aze,10,2020,SSP4,2C,46758.66451
aze,10,2020,SSP4,3C,47253.58455
aze,10,2020,SSP4,4C,47892.14651
bdi,2,2020,SSP4,1C,3043.134592
bdi,2,2020,SSP4,2C,3121.752082
bdi,2,2020,SSP4,3C,3221.558742
bdi,2,2020,SSP4,4C,3333.703402
bel,13,2020,SSP4,1C,346106.4532
bel,13,2020,SSP4,2C,346106.4532
bel,13,2020,SSP4,3C,346106.4532
bel,13,2020,SSP4,4C,346106.4532
ben,5,2020,SSP4,1C,10812.52826
ben,5,2020,SSP4,2C,10812.52826
ben,5,2020,SSP4,3C,10812.52826
ben,5,2020,SSP4,4C,10812.52826
bfa,5,2020,SSP4,1C,20824.27633
bfa,5,2020,SSP4,2C,21945.35061
bfa,5,2020,SSP4,3C,23165.17441
bfa,5,2020,SSP4,4C,24457.03194
bgd,27,2020,SSP4,1C,147755.5031
bgd,27,2020,SSP4,2C,151323.5345
bgd,27,2020,SSP4,3C,155420.2702
bgd,27,2020,SSP4,4C,160687.089
bgr,12,2020,SSP4,1C,58869.45001
bgr,12,2020,SSP4,2C,58869.45001
bgr,12,2020,SSP4,3C,58869.45001
bgr,12,2020,SSP4,4C,58869.45001
bhr,21,2020,SSP4,1C,23127.80026
bhr,21,2020,SSP4,2C,23127.80026
bhr,21,2020,SSP4,3C,23127.80026
bhr,21,2020,SSP4,4C,23127.80026
abw,9,2020,SSP4,1C,126.2623732
abw,9,2020,SSP4,2C,126.2623732
abw,9,2020,SSP4,3C,126.2623732
abw,9,2020,SSP4,4C,126.2623732
bhs,9,2020,SSP5,1C,5950.540639
bhs,9,2020,SSP5,2C,5950.540639
bhs,9,2020,SSP5,3C,5950.540639
bhs,9,2020,SSP5,4C,5950.540639
bih,15,2020,SSP5,1C,22394.24447
bih,15,2020,SSP5,2C,22394.24447
bih,15,2020,SSP5,3C,22394.24447
bih,15,2020,SSP5,4C,22394.24447
blr,14,2020,SSP5,1C,45193.38511
blr,14,2020,SSP5,2C,45193.38511
blr,14,2020,SSP5,3C,45193.38511
blr,14,2020,SSP5,4C,45193.38511
blz,9,2020,SSP5,1C,1225.531413
blz,9,2020,SSP5,2C,1225.531413
blz,9,2020,SSP5,3C,1225.531413
blz,9,2020,SSP5,4C,1225.531413
twn,30,2020,SSP5,1C,409466.6396
twn,30,2020,SSP5,2C,409466.6396
twn,30,2020,SSP5,3C,409466.6396
twn,30,2020,SSP5,4C,409466.6396
bol,26,2020,SSP5,1C,31915.6955
bol,26,2020,SSP5,2C,31915.6955
bol,26,2020,SSP5,3C,31915.6955
bol,26,2020,SSP5,4C,31915.6955
bra,7,2020,SSP5,1C,1875747.537
bra,7,2020,SSP5,2C,1875747.537
bra,7,2020,SSP5,3C,1875747.537
bra,7,2020,SSP5,4C,1875747.537
brb,9,2020,SSP5,1C,2677.695676
brb,9,2020,SSP5,2C,2677.695676
brb,9,2020,SSP5,3C,2677.695676
brb,9,2020,SSP5,4C,2677.695676
brn,29,2020,SSP5,1C,10455.20197
brn,29,2020,SSP5,2C,10455.20197
brn,29,2020,SSP5,3C,10455.20197
brn,29,2020,SSP5,4C,10455.20197
btn,27,2020,SSP5,1C,3476.415979
btn,27,2020,SSP5,2C,3476.415979
btn,27,2020,SSP5,3C,3476.415979
btn,27,2020,SSP5,4C,3476.415979
bwa,4,2020,SSP5,1C,18229.70359
bwa,4,2020,SSP5,2C,18229.70359
bwa,4,2020,SSP5,3C,18229.70359
bwa,4,2020,SSP5,4C,18229.70359
caf,5,2020,SSP5,1C,2933.012798
caf,5,2020,SSP5,2C,3029.435532
caf,5,2020,SSP5,3C,3148.557724
caf,5,2020,SSP5,4C,3287.852454
can,8,2020,SSP5,1C,1371018.98
can,8,2020,SSP5,2C,1371018.98
can,8,2020,SSP5,3C,1371018.98
can,8,2020,SSP5,4C,1371018.98
che,16,2020,SSP5,1C,450206.4852
che,16,2020,SSP5,2C,450206.4852
che,16,2020,SSP5,3C,450206.4852
che,16,2020,SSP5,4C,450206.4852
chl,26,2020,SSP5,1C,172773.0228
chl,26,2020,SSP5,2C,172773.0228
chl,26,2020,SSP5,3C,172773.0228
chl,26,2020,SSP5,4C,172773.0228
chn,11,2020,SSP5,1C,8840088.284
chn,11,2020,SSP5,2C,8819659.914
chn,11,2020,SSP5,3C,8794636.278
chn,11,2020,SSP5,4C,8765069.792
civ,5,2020,SSP5,1C,33652.58883
civ,5,2020,SSP5,2C,33652.58883
civ,5,2020,SSP5,3C,33652.58883
civ,5,2020,SSP5,4C,33652.58883
cmr,5,2020,SSP5,1C,38002.5086
cmr,5,2020,SSP5,2C,39210.84837
cmr,5,2020,SSP5,3C,40648.07415
cmr,5,2020,SSP5,4C,42537.12684
cod,5,2020,SSP5,1C,26035.10162
cod,5,2020,SSP5,2C,26891.00503
cod,5,2020,SSP5,3C,27948.40185
cod,5,2020,SSP5,4C,29184.86166
cog,5,2020,SSP5,1C,17816.57365
cog,5,2020,SSP5,2C,18402.29313
cog,5,2020,SSP5,3C,19125.90037
cog,5,2020,SSP5,4C,19972.04562
col,32,2020,SSP5,1C,292986.7816
col,32,2020,SSP5,2C,297652.3608
col,32,2020,SSP5,3C,305818.5733
col,32,2020,SSP5,4C,316810.2143
com,2,2020,SSP5,1C,384.7800585
com,2,2020,SSP5,2C,384.7800585
com,2,2020,SSP5,3C,384.7800585
com,2,2020,SSP5,4C,384.7800585
cpv,5,2020,SSP5,1C,1494.073894
cpv,5,2020,SSP5,2C,1494.073894
cpv,5,2020,SSP5,3C,1494.073894
cpv,5,2020,SSP5,4C,1494.073894
cri,9,2020,SSP5,1C,35946.54086
cri,9,2020,SSP5,2C,35946.54086
cri,9,2020,SSP5,3C,35946.54086
cri,9,2020,SSP5,4C,35946.54086
cub,9,2020,SSP5,1C,42065.15166
cub,9,2020,SSP5,2C,42065.15166
cub,9,2020,SSP5,3C,42065.15166
cub,9,2020,SSP5,4C,42065.15166
cyp,12,2020,SSP5,1C,11560.13194
cyp,12,2020,SSP5,2C,11560.13194
cyp,12,2020,SSP5,3C,11560.13194
cyp,12,2020,SSP5,4C,11560.13194
cze,12,2020,SSP5,1C,172327.2997
cze,12,2020,SSP5,2C,172327.2997
cze,12,2020,SSP5,3C,172327.2997
cze,12,2020,SSP5,4C,172327.2997
deu,13,2020,SSP5,1C,2676074.96
deu,13,2020,SSP5,2C,2672120.139
deu,13,2020,SSP5,3C,2667275.7
deu,13,2020,SSP5,4C,2661551.79
dji,2,2020,SSP5,1C,1231.133272
dji,2,2020,SSP5,2C,1262.938834
dji,2,2020,SSP5,3C,1303.316706
dji,2,2020,SSP5,4C,1348.686051
dnk,13,2020,SSP5,1C,179013.9803
dnk,13,2020,SSP5,2C,179013.9803
dnk,13,2020,SSP5,3C,179013.9803
dnk,13,2020,SSP5,4C,179013.9803
dom,9,2020,SSP5,1C,60188.63777
dom,9,2020,SSP5,2C,60188.63777
dom,9,2020,SSP5,3C,60188.63777
dom,9,2020,SSP5,4C,60188.63777
dza,3,2020,SSP5,1C,126925.2182
dza,3,2020,SSP5,2C,126925.2182
dza,3,2020,SSP5,3C,126925.2182
dza,3,2020,SSP5,4C,126925.2182
ecu,26,2020,SSP5,1C,70019.0414
ecu,26,2020,SSP5,2C,70019.0414
ecu,26,2020,SSP5,3C,70019.0414
ecu,26,2020,SSP5,4C,70019.0414
egy,3,2020,SSP5,1C,239366.7504
egy,3,2020,SSP5,2C,239366.7504
egy,3,2020,SSP5,3C,239366.7504
egy,3,2020,SSP5,4C,239366.7504
eri,2,2020,SSP5,1C,1401.962234
eri,2,2020,SSP5,2C,1438.181056
eri,2,2020,SSP5,3C,1484.161661
eri,2,2020,SSP5,4C,1535.826342
esp,13,2020,SSP5,1C,1174841.72
esp,13,2020,SSP5,2C,1174841.72
esp,13,2020,SSP5,3C,1174841.72
esp,13,2020,SSP5,4C,1174841.72
est,12,2020,SSP5,1C,16562.88126
est,12,2020,SSP5,2C,16562.88126
est,12,2020,SSP5,3C,16562.88126
est,12,2020,SSP5,4C,16562.88126
eth,2,2020,SSP5,1C,57521.75229
eth,2,2020,SSP5,2C,58863.48605
eth,2,2020,SSP5,3C,60256.04305
eth,2,2020,SSP5,4C,61787.51693
fin,13,2020,SSP5,1C,176457.9831
fin,13,2020,SSP5,2C,176457.9831
fin,13,2020,SSP5,3C,176457.9831
fin,13,2020,SSP5,4C,176457.9831
fji,29,2020,SSP5,1C,1822.274192
fji,29,2020,SSP5,2C,1822.274192
fji,29,2020,SSP5,3C,1822.274192
fji,29,2020,SSP5,4C,1822.274192
fra,13,2020,SSP5,1C,1877896.257
fra,13,2020,SSP5,2C,1877896.257
fra,13,2020,SSP5,3C,1877896.257
fra,13,2020,SSP5,4C,1877896.257
gab,5,2020,SSP5,1C,15902.1926
gab,5,2020,SSP5,2C,15902.1926
gab,5,2020,SSP5,3C,15902.1926
gab,5,2020,SSP5,4C,15902.1926
gbr,13,2020,SSP5,1C,2088541.896
gbr,13,2020,SSP5,2C,2086238.748
gbr,13,2020,SSP5,3C,2083417.517
gbr,13,2020,SSP5,4C,2080084.114
geo,10,2020,SSP5,1C,15220.2421
geo,10,2020,SSP5,2C,15220.2421
geo,10,2020,SSP5,3C,15220.2421
geo,10,2020,SSP5,4C,15220.2421
gha,5,2020,SSP5,1C,44294.15866
gha,5,2020,SSP5,2C,44294.15866
gha,5,2020,SSP5,3C,44294.15866
gha,5,2020,SSP5,4C,44294.15866
gin,5,2020,SSP5,1C,14813.00133
gin,5,2020,SSP5,2C,14813.00133
gin,5,2020,SSP5,3C,14813.00133
gin,5,2020,SSP5,4C,14813.00133
gmb,5,2020,SSP5,1C,2996.13139
gmb,5,2020,SSP5,2C,2996.13139
gmb,5,2020,SSP5,3C,2996.13139
gmb,5,2020,SSP5,4C,2996.13139
gnb,5,2020,SSP5,1C,1418.229685
gnb,5,2020,SSP5,2C,1418.229685
gnb,5,2020,SSP5,3C,1418.229685
gnb,5,2020,SSP5,4C,1418.229685
gnq,5,2020,SSP5,1C,16066.42668
gnq,5,2020,SSP5,2C,16066.42668
gnq,5,2020,SSP5,3C,16066.42668
gnq,5,2020,SSP5,4C,16066.42668
grc,13,2020,SSP5,1C,243514.495
grc,13,2020,SSP5,2C,243514.495
grc,13,2020,SSP5,3C,243514.495
grc,13,2020,SSP5,4C,243514.495
gtm,9,2020,SSP5,1C,40155.57019
gtm,9,2020,SSP5,2C,40498.12918
gtm,9,2020,SSP5,3C,40994.62038
gtm,9,2020,SSP5,4C,41686.51775
guy,25,2020,SSP5,1C,1868.150813
guy,25,2020,SSP5,2C,1868.150813
guy,25,2020,SSP5,3C,1868.150813
guy,25,2020,SSP5,4C,1868.150813
hkg,11,2020,SSP5,1C,183254.0224
hkg,11,2020,SSP5,2C,183254.0224
hkg,11,2020,SSP5,3C,183254.0224
hkg,11,2020,SSP5,4C,183254.0224
hnd,9,2020,SSP5,1C,18189.10575
hnd,9,2020,SSP5,2C,18851.34207
hnd,9,2020,SSP5,3C,19671.65833
hnd,9,2020,SSP5,4C,20626.68773
hrv,15,2020,SSP5,1C,48433.78936
hrv,15,2020,SSP5,2C,48433.78936
hrv,15,2020,SSP5,3C,48433.78936
hrv,15,2020,SSP5,4C,48433.78936
hti,9,2020,SSP5,1C,8143.737118
hti,9,2020,SSP5,2C,8407.527639
hti,9,2020,SSP5,3C,8796.471618
hti,9,2020,SSP5,4C,9235.909096
hun,12,2020,SSP5,1C,97686.51828
hun,12,2020,SSP5,2C,97686.51828
hun,12,2020,SSP5,3C,97686.51828
hun,12,2020,SSP5,4C,97686.51828
idn,18,2020,SSP5,1C,909346.2148
idn,18,2020,SSP5,2C,909346.2148
idn,18,2020,SSP5,3C,909346.2148
idn,18,2020,SSP5,4C,909346.2148
ind,17,2020,SSP5,1C,2108441.218
ind,17,2020,SSP5,2C,2104092.778
ind,17,2020,SSP5,3C,2098766.177
ind,17,2020,SSP5,4C,2092472.572
irl,13,2020,SSP5,1C,170737.1426
irl,13,2020,SSP5,2C,170737.1426
irl,13,2020,SSP5,3C,170737.1426
irl,13,2020,SSP5,4C,170737.1426
irn,21,2020,SSP5,1C,505808.5742
irn,21,2020,SSP5,2C,505808.5742
irn,21,2020,SSP5,3C,505808.5742
irn,21,2020,SSP5,4C,505808.5742
irq,21,2020,SSP5,1C,131498.6923
irq,21,2020,SSP5,2C,132868.0764
irq,21,2020,SSP5,3C,134729.1346
irq,21,2020,SSP5,4C,136918.8449
isl,16,2020,SSP5,1C,17842.34607
isl,16,2020,SSP5,2C,17842.34607
isl,16,2020,SSP5,3C,17842.34607
isl,16,2020,SSP5,4C,17842.34607
isr,21,2020,SSP5,1C,160876.6407
isr,21,2020,SSP5,2C,160876.6407
isr,21,2020,SSP5,3C,160876.6407
isr,21,2020,SSP5,4C,160876.6407
ita,13,2020,SSP5,1C,1508305.177
ita,13,2020,SSP5,2C,1508305.177
ita,13,2020,SSP5,3C,1508305.177
ita,13,2020,SSP5,4C,1508305.177
jam,9,2020,SSP5,1C,10046.11998
jam,9,2020,SSP5,2C,10046.11998
jam,9,2020,SSP5,3C,10046.11998
jam,9,2020,SSP5,4C,10046.11998
jor,21,2020,SSP5,1C,26823.00992
jor,21,2020,SSP5,2C,26823.00992
jor,21,2020,SSP5,3C,26823.00992
jor,21,2020,SSP5,4C,26823.00992
jpn,19,2020,SSP5,1C,4194720.275
jpn,19,2020,SSP5,2C,4189965.635
jpn,19,2020,SSP5,3C,4184141.46
jpn,19,2020,SSP5,4C,4177259.951
kaz,10,2020,SSP5,1C,140343.9667
kaz,10,2020,SSP5,2C,140343.9667
kaz,10,2020,SSP5,3C,140343.9667
kaz,10,2020,SSP5,4C,140343.9667
ken,2,2020,SSP5,1C,39661.29128
ken,2,2020,SSP5,2C,40581.79012
ken,2,2020,SSP5,3C,41563.13878
ken,2,2020,SSP5,4C,42829.74518
kgz,10,2020,SSP5,1C,7742.805829
kgz,10,2020,SSP5,2C,7742.805829
kgz,10,2020,SSP5,3C,7742.805829
kgz,10,2020,SSP5,4C,7742.805829
khm,29,2020,SSP5,1C,23121.76062
khm,29,2020,SSP5,2C,23121.76062
khm,29,2020,SSP5,3C,23121.76062
khm,29,2020,SSP5,4C,23121.76062
kor,28,2020,SSP5,1C,1021411.395
kor,28,2020,SSP5,2C,1021411.395
kor,28,2020,SSP5,3C,1021411.395
kor,28,2020,SSP5,4C,1021411.395
kwt,21,2020,SSP5,1C,104252.5803
kwt,21,2020,SSP5,2C,104252.5803
kwt,21,2020,SSP5,3C,104252.5803
kwt,21,2020,SSP5,4C,104252.5803
lao,29,2020,SSP5,1C,12905.13889
lao,29,2020,SSP5,2C,12905.13889
lao,29,2020,SSP5,3C,12905.13889
lao,29,2020,SSP5,4C,12905.13889
lbn,21,2020,SSP5,1C,38866.26783
lbn,21,2020,SSP5,2C,38866.26783
lbn,21,2020,SSP5,3C,38866.26783
lbn,21,2020,SSP5,4C,38866.26783
lbr,5,2020,SSP5,1C,2733.242815
lbr,5,2020,SSP5,2C,2733.242815
lbr,5,2020,SSP5,3C,2733.242815
lbr,5,2020,SSP5,4C,2733.242815
lby,3,2020,SSP5,1C,54073.91316
lby,3,2020,SSP5,2C,54483.28319
lby,3,2020,SSP5,3C,55009.23235
lby,3,2020,SSP5,4C,55678.08496
lca,9,2020,SSP5,1C,817.9731811
lca,9,2020,SSP5,2C,817.9731811
lca,9,2020,SSP5,3C,817.9731811
lca,9,2020,SSP5,4C,817.9731811
lka,27,2020,SSP5,1C,62647.74569
lka,27,2020,SSP5,2C,62647.74569
lka,27,2020,SSP5,3C,62647.74569
lka,27,2020,SSP5,4C,62647.74569
lso,4,2020,SSP5,1C,2280.289023
lso,4,2020,SSP5,2C,2280.289023
lso,4,2020,SSP5,3C,2280.289023
lso,4,2020,SSP5,4C,2280.289023
ltu,12,2020,SSP5,1C,35628.87615
ltu,12,2020,SSP5,2C,35628.87615
ltu,12,2020,SSP5,3C,35628.87615
ltu,12,2020,SSP5,4C,35628.87615
lux,13,2020,SSP5,1C,37898.81288
lux,13,2020,SSP5,2C,37898.81288
lux,13,2020,SSP5,3C,37898.81288
lux,13,2020,SSP5,4C,37898.81288
lva,12,2020,SSP5,1C,20802.47407
lva,12,2020,SSP5,2C,20802.47407
lva,12,2020,SSP5,3C,20802.47407
lva,12,2020,SSP5,4C,20802.47407
mac,11,2020,SSP5,1C,17733.03612
mac,11,2020,SSP5,2C,17733.03612
mac,11,2020,SSP5,3C,17733.03612
mac,11,2020,SSP5,4C,17733.03612
mar,3,2020,SSP5,1C,75226.19147
mar,3,2020,SSP5,2C,75226.19147
mar,3,2020,SSP5,3C,75226.19147
mar,3,2020,SSP5,4C,75226.19147
mda,14,2020,SSP5,1C,3961.257549
mda,14,2020,SSP5,2C,3961.257549
mda,14,2020,SSP5,3C,3961.257549
mda,14,2020,SSP5,4C,3961.257549
mdg,2,2020,SSP5,1C,9931.717933
mdg,2,2020,SSP5,2C,10156.69507
mdg,2,2020,SSP5,3C,10441.66611
mdg,2,2020,SSP5,4C,10809.90791
mdv,27,2020,SSP5,1C,1171.139232
mdv,27,2020,SSP5,2C,1171.139232
mdv,27,2020,SSP5,3C,1171.139232
mdv,27,2020,SSP5,4C,1171.139232
mex,20,2020,SSP5,1C,940683.3262
mex,20,2020,SSP5,2C,940683.3262
mex,20,2020,SSP5,3C,940683.3262
mex,20,2020,SSP5,4C,940683.3262
mkd,15,2020,SSP5,1C,15934.47965
mkd,15,2020,SSP5,2C,15934.47965
mkd,15,2020,SSP5,3C,15934.47965
mkd,15,2020,SSP5,4C,15934.47965
mli,5,2020,SSP5,1C,13045.96126
mli,5,2020,SSP5,2C,13474.84696
mli,5,2020,SSP5,3C,14004.69923
mli,5,2020,SSP5,4C,14624.27841
mlt,12,2020,SSP5,1C,5899.557598
mlt,12,2020,SSP5,2C,5899.557598
mlt,12,2020,SSP5,3C,5899.557598
mlt,12,2020,SSP5,4C,5899.557598
mmr,29,2020,SSP5,1C,54191.03235
mmr,29,2020,SSP5,2C,56193.36734
mmr,29,2020,SSP5,3C,58452.20305
mmr,29,2020,SSP5,4C,61045.85629
mne,15,2020,SSP5,1C,4698.439621
mne,15,2020,SSP5,2C,4698.439621
mne,15,2020,SSP5,3C,4698.439621
mne,15,2020,SSP5,4C,4698.439621
mng,10,2020,SSP5,1C,12573.58789
mng,10,2020,SSP5,2C,12573.58789
mng,10,2020,SSP5,3C,12573.58789
mng,10,2020,SSP5,4C,12573.58789
moz,4,2020,SSP5,1C,18871.04082
moz,4,2020,SSP5,2C,19405.41719
moz,4,2020,SSP5,3C,20062.70013
moz,4,2020,SSP5,4C,20820.2247
mrt,5,2020,SSP5,1C,7489.758218
mrt,5,2020,SSP5,2C,7489.758218
mrt,5,2020,SSP5,3C,7489.758218
mrt,5,2020,SSP5,4C,7489.758218
mus,2,2020,SSP5,1C,9068.186161
mus,2,2020,SSP5,2C,9068.186161
mus,2,2020,SSP5,3C,9068.186161
mus,2,2020,SSP5,4C,9068.186161
mwi,4,2020,SSP5,1C,9744.581416
mwi,4,2020,SSP5,2C,9744.581416
mwi,4,2020,SSP5,3C,9744.581416
mwi,4,2020,SSP5,4C,9744.581416
mys,29,2020,SSP5,1C,255713.1272
mys,29,2020,SSP5,2C,255713.1272
mys,29,2020,SSP5,3C,255713.1272
mys,29,2020,SSP5,4C,255713.1272
nam,4,2020,SSP5,1C,9372.861149
nam,4,2020,SSP5,2C,9372.861149
nam,4,2020,SSP5,3C,9372.861149
nam,4,2020,SSP5,4C,9372.861149
ncl,29,2020,SSP5,1C,2832.178378
ncl,29,2020,SSP5,2C,2832.178378
ncl,29,2020,SSP5,3C,2832.178378
ncl,29,2020,SSP5,4C,2832.178378
ner,5,2020,SSP5,1C,11098.23457
ner,5,2020,SSP5,2C,11463.08879
ner,5,2020,SSP5,3C,11913.83556
ner,5,2020,SSP5,4C,12440.91324
nga,5,2020,SSP5,1C,380300.4406
nga,5,2020,SSP5,2C,399077.5202
nga,5,2020,SSP5,3C,421030.8041
nga,5,2020,SSP5,4C,444777.7521
nic,9,2020,SSP5,1C,9722.834885
nic,9,2020,SSP5,2C,9722.834885
nic,9,2020,SSP5,3C,9722.834885
nic,9,2020,SSP5,4C,9722.834885
nld,13,2020,SSP5,1C,603737.4408
nld,13,2020,SSP5,2C,603737.4408
nld,13,2020,SSP5,3C,603737.4408
nld,13,2020,SSP5,4C,603737.4408
nor,16,2020,SSP5,1C,368562.5152
nor,16,2020,SSP5,2C,368562.5152
nor,16,2020,SSP5,3C,368562.5152
nor,16,2020,SSP5,4C,368562.5152
npl,27,2020,SSP5,1C,17399.18446
npl,27,2020,SSP5,2C,17399.18446
npl,27,2020,SSP5,3C,17399.18446
npl,27,2020,SSP5,4C,17399.18446
nzl,6,2020,SSP5,1C,134721.7901
nzl,6,2020,SSP5,2C,134721.7901
nzl,6,2020,SSP5,3C,134721.7901
nzl,6,2020,SSP5,4C,134721.7901
omn,21,2020,SSP5,1C,52169.90269
omn,21,2020,SSP5,2C,52169.90269
omn,21,2020,SSP5,3C,52169.90269
omn,21,2020,SSP5,4C,52169.90269
pak,22,2020,SSP5,1C,173648.4088
pak,22,2020,SSP5,2C,177215.0678
pak,22,2020,SSP5,3C,181374.7499
pak,22,2020,SSP5,4C,186321.7213
pan,9,2020,SSP5,1C,40705.83069
pan,9,2020,SSP5,2C,40705.83069
pan,9,2020,SSP5,3C,40705.83069
pan,9,2020,SSP5,4C,40705.83069
per,26,2020,SSP5,1C,200155.5652
per,26,2020,SSP5,2C,200155.5652
per,26,2020,SSP5,3C,200155.5652
per,26,2020,SSP5,4C,200155.5652
phl,29,2020,SSP5,1C,232771.8864
phl,29,2020,SSP5,2C,244111.6711
phl,29,2020,SSP5,3C,256661.003
phl,29,2020,SSP5,4C,270495.8981
png,29,2020,SSP5,1C,13079.05875
png,29,2020,SSP5,2C,13562.32427
png,29,2020,SSP5,3C,14107.49648
png,29,2020,SSP5,4C,14733.47723
pol,12,2020,SSP5,1C,455051.4497
pol,12,2020,SSP5,2C,455051.4497
pol,12,2020,SSP5,3C,455051.4497
pol,12,2020,SSP5,4C,455051.4497
pri,1,2020,SSP5,1C,58857.10496
pri,1,2020,SSP5,2C,58857.10496
pri,1,2020,SSP5,3C,58857.10496
pri,1,2020,SSP5,4C,58857.10496
prt,13,2020,SSP5,1C,213076.319
prt,13,2020,SSP5,2C,213076.319
prt,13,2020,SSP5,3C,213076.319
prt,13,2020,SSP5,4C,213076.319
pry,26,2020,SSP5,1C,21791.90468
pry,26,2020,SSP5,2C,21791.90468
pry,26,2020,SSP5,3C,21791.90468
pry,26,2020,SSP5,4C,21791.90468
pse,21,2020,SSP5,1C,10990.36316
pse,21,2020,SSP5,2C,10990.36316
pse,21,2020,SSP5,3C,10990.36316
pse,21,2020,SSP5,4C,10990.36316
pyf,29,2020,SSP5,1C,2339.625617
pyf,29,2020,SSP5,2C,2339.625617
pyf,29,2020,SSP5,3C,2339.625617
pyf,29,2020,SSP5,4C,2339.625617
qat,21,2020,SSP5,1C,147184.8799
qat,21,2020,SSP5,2C,147184.8799
qat,21,2020,SSP5,3C,147184.8799
qat,21,2020,SSP5,4C,147184.8799
rom,12,2020,SSP5,1C,149587.1235
rom,12,2020,SSP5,2C,149587.1235
rom,12,2020,SSP5,3C,149587.1235
rom,12,2020,SSP5,4C,149587.1235
rus,23,2020,SSP5,1C,1321099.518
rus,23,2020,SSP5,2C,1313309.17
rus,23,2020,SSP5,3C,1303766.419
rus,23,2020,SSP5,4C,1292491.256
rwa,2,2020,SSP5,1C,8303.568871
rwa,2,2020,SSP5,2C,8303.568871
rwa,2,2020,SSP5,3C,8303.568871
rwa,2,2020,SSP5,4C,8303.568871
sau,21,2020,SSP5,1C,468882.9359
sau,21,2020,SSP5,2C,468882.9359
sau,21,2020,SSP5,3C,468882.9359
sau,21,2020,SSP5,4C,468882.9359
sdn,2,2020,SSP5,1C,54887.34559
sdn,2,2020,SSP5,2C,56305.32602
sdn,2,2020,SSP5,3C,58105.48389
sdn,2,2020,SSP5,4C,60128.17546
sen,5,2020,SSP5,1C,19254.16449
sen,5,2020,SSP5,2C,19254.16449
sen,5,2020,SSP5,3C,19254.16449
sen,5,2020,SSP5,4C,19254.16449
sgp,29,2020,SSP5,1C,167157.1005
sgp,29,2020,SSP5,2C,167157.1005
sgp,29,2020,SSP5,3C,167157.1005
sgp,29,2020,SSP5,4C,167157.1005
slb,29,2020,SSP5,1C,921.826175
slb,29,2020,SSP5,2C,921.826175
slb,29,2020,SSP5,3C,921.826175
slb,29,2020,SSP5,4C,921.826175
sle,5,2020,SSP5,1C,5299.400268
sle,5,2020,SSP5,2C,5299.400268
sle,5,2020,SSP5,3C,5299.400268
sle,5,2020,SSP5,4C,5299.400268
slv,9,2020,SSP5,1C,21017.34001
slv,9,2020,SSP5,2C,21017.34001
slv,9,2020,SSP5,3C,21017.34001
slv,9,2020,SSP5,4C,21017.34001
som,2,2020,SSP5,1C,210.0419741
som,2,2020,SSP5,2C,215.4682779
som,2,2020,SSP5,3C,222.3570918
som,2,2020,SSP5,4C,230.097494
srb,15,2020,SSP5,1C,50521.78819
srb,15,2020,SSP5,2C,50521.78819
srb,15,2020,SSP5,3C,50521.78819
srb,15,2020,SSP5,4C,50521.78819
stp,5,2020,SSP5,1C,556.5710386
